,nb_ba,nb_std,dt_ba,dt_std,rf_ba,rf_std,knn_ba,knn_std,lr_ba,lr_std,svm_ba,svm_std,mlp_ba,mlp_std,xgb_ba,xgb_std,scaler,sampler,tomeklinks
25,0.30790274566477993,0.05717856747739334,0.35725245216957696,0.03513555811318906,0.38944058284111127,0.038937930608459514,0.3423619189613,0.027837025832088868,0.3333333333333333,0.0,0.3052172619102254,0.04212156547398928,0.3333333333333333,0.0,0.35698925440540674,0.017430859807200477,no_scaler,tomeklinks,smote25
26,0.31028253825658336,0.06218957975130382,0.27307476612340986,0.057742185829748875,0.3492855594014025,0.06645989651817827,0.3562841832100032,0.0441264762377627,0.3333333333333333,0.0,0.3223574112209748,0.05106520047277346,0.3333333333333333,0.0,0.3094813350805866,0.048477772871161236,no_scaler,tomeklinks,nearmissv1
27,0.2909263530907414,0.10386071474484979,0.2968782892246601,0.07083226161681337,0.3382180797844284,0.07956667100178198,0.3347215263444159,0.060874178000375645,0.3333333333333333,0.0,0.29840485753029944,0.07138266727705107,0.3333333333333333,0.0,0.312363526125036,0.053702065895147005,no_scaler,tomeklinks,nearmissv1_05
28,0.3405109950623081,0.07645292913371893,0.3624717425192844,0.04113037282650036,0.3344722063043909,0.09187219927825045,0.33842887788789877,0.049184144883027366,0.3333333333333333,0.0,0.3454769048146519,0.05231244233891834,0.3333333333333333,0.0,0.35024639253498885,0.04587064991767678,no_scaler,tomeklinks,nearmissv1_10
29,0.3009981954059172,0.05138449603328118,0.3160751283357728,0.04168182086975876,0.3292481561931596,0.09863377253471098,0.31658095703610134,0.0715743480768165,0.3333333333333333,0.0,0.35093667731766004,0.041575077808041545,0.3333333333333333,0.0,0.3288945745936082,0.03757932788456628,no_scaler,tomeklinks,nearmissv1_25
30,0.33297058610784036,0.020838788077175804,0.3262668805409113,0.020271699112683027,0.34934162509225924,0.06956962991541239,0.34997557916487776,0.028789964044894766,0.3333333333333333,0.0,0.3524296959319721,0.05123371800797842,0.3333333333333333,0.0,0.32933555910770995,0.04249635547833655,no_scaler,tomeklinks,nearmissv2
31,0.3253444614951383,0.02993489025172634,0.3358190052764122,0.03417675523081122,0.3568390243923239,0.08137297249100794,0.3510243180865933,0.035176072585382245,0.3333333333333333,0.0,0.36377943583497363,0.060392716518636536,0.3333333333333333,0.0,0.32856048239437163,0.04973757458208372,no_scaler,tomeklinks,nearmissv2_05
32,0.3392719125563336,0.033721408122420145,0.345993200004711,0.02958699243933334,0.36680233119518535,0.03754310552185187,0.3662902966570856,0.030289779664002436,0.3333333333333333,0.0,0.35282727523428653,0.06496357238180392,0.3333333333333333,0.0,0.3420755588942991,0.030728703432540763,no_scaler,tomeklinks,nearmissv2_10
33,0.3457198687328245,0.024105198800234765,0.3401948385896704,0.020131753002804884,0.37221946324631455,0.0234583147870495,0.3661090481250465,0.03166102621882431,0.3333333333333333,0.0,0.31896848841296765,0.032936414240477455,0.3333333333333333,0.0,0.34038954860842857,0.016606119862634845,no_scaler,tomeklinks,nearmissv2_25
34,0.3727313131960429,0.05428635045617666,0.39602069334031015,0.05269262713747788,0.394567482205613,0.06525972640526517,0.35884559594016363,0.03971353940797436,0.3333333333333333,0.0,0.3497198147932071,0.06465602560610224,0.3333333333333333,0.0,0.3590212090961581,0.06846940028041107,no_scaler,tomeklinks,nearmissv3
35,0.3564944927266661,0.06162461929125699,0.3275525269223305,0.02989852519209186,0.38361309673236405,0.057948423909377676,0.3134495509132372,0.060231026312070966,0.3333333333333333,0.0,0.3538896833209147,0.07881467488221428,0.3333333333333333,0.0,0.3402153279861832,0.08122519201536785,no_scaler,tomeklinks,nearmissv3_05
36,0.3563716991669591,0.07328419268072262,0.3601353882052093,0.06160772170050241,0.38827247659235214,0.08664529684936319,0.33168982565375127,0.06286572561743063,0.3333333333333333,0.0,0.351177990880801,0.06244998655476577,0.3333333333333333,0.0,0.3660376177643415,0.09254812694364684,no_scaler,tomeklinks,nearmissv3_10
37,0.3565928575162488,0.07803602650330214,0.3340484991277361,0.06852972952569893,0.35250766064513256,0.045738187296113904,0.31654263160728935,0.043206142913300154,0.3333333333333333,0.0,0.33619097705362083,0.07426046955542268,0.3333333333333333,0.0,0.3175618015945457,0.04470576756581669,no_scaler,tomeklinks,nearmissv3_25
38,0.33238156087352827,0.022213382519260513,0.3516644933654546,0.02544418398466366,0.38438298238952845,0.031247904664926877,0.34797905474209795,0.020072885424843784,0.37442539500232364,0.01144842388640289,0.3671728225335539,0.01889126072934595,0.35847595993567294,0.02816585361017579,0.3749749546856843,0.018980684926591437,standard_scaler,no_tomeklinks,no_sampler
39,0.33619926416989054,0.02543628999225791,0.32766959836213755,0.03258240065859649,0.38065561855808394,0.02821139573062544,0.37766123797499135,0.031152107642786333,0.3402755196169719,0.032795014214470904,0.36307160809681016,0.0369740080185773,0.3457353592238669,0.02545893476895979,0.3554428407087434,0.026757265214237894,standard_scaler,no_tomeklinks,rus
40,0.3317526300559182,0.02299836507040434,0.33578796267957245,0.0332275199229756,0.3795628091547544,0.027068411813375597,0.3483444871212404,0.030158138282392093,0.38081406775084525,0.022540461960198196,0.42518747534229373,0.05655702191447247,0.3995784888274967,0.03585701661872866,0.37097582023946446,0.026958152755696407,standard_scaler,no_tomeklinks,ros
41,0.33473298168981425,0.025230418552958676,0.37218482244483236,0.04627801367166062,0.3886876485132481,0.04082040610213066,0.35655851844962905,0.0217474925810341,0.3702798435138683,0.025778692213177353,0.4088975164379707,0.0670432972092719,0.3928389554481489,0.06173336821229898,0.35373733209702807,0.0033664072508458602,standard_scaler,no_tomeklinks,smote
42,0.33473298168981425,0.025230418552958676,0.37218482244483236,0.04627801367166062,0.3886876485132481,0.04082040610213066,0.35655851844962905,0.0217474925810341,0.3702798435138683,0.025778692213177353,0.4088975164379707,0.0670432972092719,0.3928389554481489,0.06173336821229898,0.35373733209702807,0.0033664072508458602,standard_scaler,no_tomeklinks,smote05
43,0.33014518858487485,0.02371147674528762,0.32731516100706415,0.04359253069038299,0.41433413896349214,0.07178199497789689,0.36658013473341927,0.01842589943739845,0.38388551869792686,0.04584125337438218,0.41345153791463096,0.037087962685875074,0.3909138290471522,0.061096266716736666,0.3686435064079919,0.02441503806248941,standard_scaler,no_tomeklinks,smote10
44,0.3360583519908472,0.025433072041973096,0.36971546935545774,0.030286759668801424,0.40240955138123147,0.04589144177571857,0.36235934726395574,0.028277709265856477,0.38612962180994037,0.04114990680626311,0.4087702113026436,0.0679440914763976,0.39255356057278734,0.04802545681009275,0.3670863889292172,0.035432553409706705,standard_scaler,no_tomeklinks,smote25
45,0.3033026019439617,0.02753699483241977,0.3180519228666596,0.058762763299028166,0.3012253970904898,0.02888022658881859,0.29698681971754615,0.0650787481364917,0.2750722585004034,0.0507626877816382,0.23129577989971545,0.08656189607545177,0.2631984330025996,0.08322210111208815,0.32371786406640446,0.05297740992287186,standard_scaler,no_tomeklinks,nearmissv1
46,0.29584999467984574,0.03834807328399575,0.31506111805863773,0.05978794543119322,0.2897405596736652,0.044270947724534465,0.2862433109649595,0.07158857429245845,0.2764238769938693,0.050975495252451763,0.25655284457922056,0.06960388495473532,0.25909341045655265,0.09115617552651918,0.3194568100979386,0.0435194756164614,standard_scaler,no_tomeklinks,nearmissv1_05
47,0.27804002933437644,0.04317525172130133,0.2770766530500687,0.02180495272381991,0.27652534978391674,0.058431312867609664,0.2948939512219339,0.0735334534051633,0.2602501631259191,0.05662841000528334,0.23266538849095664,0.08246715308214292,0.26081564001295254,0.08064034454290146,0.3132949292049505,0.07318148458149908,standard_scaler,no_tomeklinks,nearmissv1_10
48,0.29564719563486946,0.053927676753737504,0.31281599746103095,0.05787237546420295,0.2759145385711322,0.03970395238163023,0.2973527357474107,0.07197405641359024,0.2644725124600228,0.06673693251685651,0.26126889361933403,0.07473341743426756,0.25206370300970893,0.07877499083881663,0.32054575129512425,0.0707712470510429,standard_scaler,no_tomeklinks,nearmissv1_25
49,0.32201061576893447,0.039331440864624194,0.3469018849957572,0.03179722030309722,0.34528694832840257,0.020530632963806125,0.37449842977352654,0.039270764465995076,0.3468020943766596,0.039542452508436986,0.3298887051365605,0.03731060549546036,0.33777105548398473,0.04445925493439307,0.35705199758186035,0.01772487376218075,standard_scaler,no_tomeklinks,nearmissv2
50,0.30001543968869904,0.04564459539051606,0.3593779285329683,0.013200388366770855,0.36252891080907546,0.037931089432369926,0.35816850543976597,0.05749409649762282,0.3541962380060173,0.05341254473548632,0.300237130857239,0.046444686386088105,0.3437679760421576,0.035670806533441,0.3752406650129377,0.020883171939172527,standard_scaler,no_tomeklinks,nearmissv2_05
51,0.3084007492256373,0.024030681277315304,0.36390636983923946,0.030122990770489487,0.3578221338938178,0.03445386768691964,0.3803037132321338,0.042523280652240765,0.3487789756271715,0.054213467863440605,0.3343613964554707,0.04138785511552931,0.3455408430546702,0.022150361680974846,0.3459722743936202,0.008179790763292392,standard_scaler,no_tomeklinks,nearmissv2_10
52,0.32291684945601534,0.05082855440814236,0.3272227950371881,0.032317754519801,0.3402362407184989,0.03200239547362622,0.36074397209972786,0.02590406307516931,0.32946486328645097,0.06348938475753625,0.3262120833738119,0.030250585736373268,0.33240149945842545,0.040380994807578674,0.33016510717364383,0.03276151322855812,standard_scaler,no_tomeklinks,nearmissv2_25
53,0.3571619639929067,0.03674167311081046,0.38855377351101755,0.08340896720790002,0.3771550526313704,0.05891449971342709,0.4075628628022153,0.05530562212046198,0.3466170186470018,0.07729899734568227,0.38504139976333207,0.07908628137274619,0.36763870595974557,0.04455811076023427,0.3649119750673765,0.04823954163825191,standard_scaler,no_tomeklinks,nearmissv3
54,0.35752452633507126,0.025890358668662954,0.3514319003232084,0.03989342258106077,0.34607541515856494,0.03116375114142817,0.3565010123649665,0.019247382349352634,0.36719909618386526,0.04543566618506334,0.3715161459128302,0.02625296971714296,0.3743395791769066,0.03094259682109123,0.3638104714137461,0.012145127803498813,standard_scaler,no_tomeklinks,nearmissv3_05
55,0.34590420877307143,0.023203997618046097,0.37373658241367647,0.05557233687036902,0.3655692475379798,0.024249017037861427,0.3500135256429563,0.02004292209004808,0.3493694652313678,0.03818940811255288,0.3624201359513552,0.047153993999411316,0.3578140389075132,0.04058399394366249,0.355521298864042,0.029566045479196695,standard_scaler,no_tomeklinks,nearmissv3_10
56,0.329926505705585,0.02378860357430289,0.33419990430447893,0.053046052259061956,0.364607518806228,0.022743234498623224,0.33609969949251217,0.022317475972423024,0.35905106915788926,0.033945413774811514,0.3486638366112334,0.042606377282765465,0.36632505830520923,0.0476366916662989,0.3656167114898886,0.01507760537847168,standard_scaler,no_tomeklinks,nearmissv3_25
57,0.3326756137991601,0.021409234790323684,0.3550944768979429,0.012315113269252779,0.3871942914664845,0.03202112095405361,0.33802708355867606,0.021336304027599652,0.37181488582584976,0.005264489552204976,0.3711136075652315,0.022504863418099135,0.35543411782073203,0.027474037108056532,0.3860568218140849,0.02977140004497833,standard_scaler,tomeklinks,no_sampler
58,0.3334114869402359,0.037935799703502554,0.34665448159713674,0.020253734173246284,0.41261114457534837,0.04849830686597686,0.380626507571855,0.01525376807268283,0.3516507145362765,0.046030183891772415,0.4038456745909462,0.0668693438024826,0.3688357162465159,0.03625134363298391,0.3500766163095711,0.038561821967139885,standard_scaler,tomeklinks,rus
59,0.3311096903427203,0.02435912494340419,0.33970279749727617,0.01594246448299834,0.3719388196211991,0.028948741845854022,0.35619731680968886,0.02772216637194318,0.36590944253955726,0.031519470456715354,0.41867883703284586,0.05696802921011364,0.4041395276177745,0.04822866037847636,0.3750319913197477,0.026542014834451462,standard_scaler,tomeklinks,ros
60,0.3356066360522555,0.023710995588074022,0.379385333086537,0.05342901970675529,0.42823088045977603,0.07555783718351751,0.3589317019189236,0.02569222454308094,0.3711766496667445,0.03773179283113244,0.4357769406794755,0.07827625897386867,0.39584608481887557,0.04608346544266538,0.40303722958701477,0.03234505575898669,standard_scaler,tomeklinks,smote
61,0.3356066360522555,0.023710995588074022,0.379385333086537,0.05342901970675529,0.42823088045977603,0.07555783718351751,0.3589317019189236,0.02569222454308094,0.3711766496667445,0.03773179283113244,0.4357769406794755,0.07827625897386867,0.39584608481887557,0.04608346544266538,0.40303722958701477,0.03234505575898669,standard_scaler,tomeklinks,smote05
62,0.33578242848226836,0.025645864343282296,0.38285202633976334,0.08100999048437955,0.40550785031621556,0.07052841776266569,0.3444067203249091,0.017555987032268423,0.39026821008880025,0.04077484830115722,0.42006545262470424,0.05852001404391645,0.38111004259631864,0.057675522389320846,0.38684347310727735,0.03167436216966525,standard_scaler,tomeklinks,smote10
63,0.3371715010536681,0.02683141886979864,0.4134506679077713,0.03472559000956017,0.3893502249086526,0.061708793537023285,0.356230671993136,0.012568921200920303,0.3754732799794685,0.04586805020968851,0.4281124786881548,0.09060800513843238,0.3882634608706527,0.054484322260176285,0.37933653744206286,0.030832593390619483,standard_scaler,tomeklinks,smote25
64,0.2938002063675963,0.02153096280302061,0.33143965702476685,0.06319490350839693,0.32258149299662364,0.03235338201817852,0.3140949000275667,0.04677066665982943,0.2924509533556835,0.03569108394212352,0.28542757376529493,0.0698173460885371,0.27972342169956116,0.10112649331170029,0.35442249237985024,0.05164353953142751,standard_scaler,tomeklinks,nearmissv1
65,0.2982199772675248,0.025155082364564034,0.2869748009101805,0.04271717086609417,0.3057712018195582,0.01753647435208073,0.3037876195250579,0.03676779268749138,0.27343701128736686,0.05156251368814566,0.2474000215577259,0.08338464096650076,0.2665289498734279,0.12464527392066554,0.339041839390041,0.038197027415642945,standard_scaler,tomeklinks,nearmissv1_05
66,0.29564163023233225,0.03629754171437359,0.30626582591955065,0.04685571275041871,0.2981038634411795,0.060277988281207055,0.30250380926409487,0.046615337896593036,0.26863672057242566,0.05932819026653877,0.2489514580910182,0.08756605496006097,0.2650867460158668,0.09798318969848557,0.31371789909354564,0.055009916882404225,standard_scaler,tomeklinks,nearmissv1_10
67,0.295528337488578,0.02583403855320067,0.2761706295827082,0.06284246264145384,0.30365882065154465,0.048834837602911026,0.31970870963073794,0.047496269099501935,0.29396080559760046,0.06474572724891352,0.27787608922736273,0.07049608968545347,0.2853960494209343,0.08554291518428937,0.32134295341978963,0.037233704843886335,standard_scaler,tomeklinks,nearmissv1_25
68,0.3386131780105358,0.038532307919616635,0.34317986109254567,0.04568480774204046,0.3618329724710761,0.022413941710019026,0.3882162502941725,0.03823300497656668,0.3514942529188396,0.05387760911031825,0.33757613237141376,0.03140515522707673,0.3494817263123072,0.047507415887529096,0.35868247967545297,0.027758504363727756,standard_scaler,tomeklinks,nearmissv2
69,0.31761640146476117,0.054190081591480484,0.33963591274623267,0.045459954404055446,0.353869475058689,0.013565212945750148,0.35239292777311493,0.05785318837366064,0.3368558003111658,0.034422741514181024,0.3135927296061519,0.04694602741962575,0.3038362940867104,0.045109496086360404,0.34311875568390315,0.013420636845834841,standard_scaler,tomeklinks,nearmissv2_05
70,0.29790680288888255,0.022552685964556902,0.3608527689109085,0.011727628474430296,0.3458020326514386,0.010535502673201767,0.38807470855970727,0.05073399323336331,0.33523260770065433,0.04616777908819088,0.3297215562947454,0.03911991490418461,0.3242575002984937,0.04297423870535655,0.34193917465994916,0.015708368978236627,standard_scaler,tomeklinks,nearmissv2_10
71,0.3007798471519795,0.03266440809660134,0.3370987103602571,0.04103325898176489,0.3601708813266821,0.024640750631583285,0.368013736501693,0.02379801657970703,0.3273789641653948,0.06412491902738576,0.3347897332959644,0.03209527185352599,0.3341788069551388,0.034568443589177995,0.3192294062550311,0.0424380435431003,standard_scaler,tomeklinks,nearmissv2_25
72,0.35403232398964224,0.023451704676013024,0.3823425769688392,0.04900811079864804,0.36299200015268274,0.043779290171435406,0.40202262092291663,0.04752015429699967,0.35371414599094136,0.07568146589656158,0.3657195083047793,0.08546464009519919,0.36601661720287754,0.052149718297959065,0.36502320980279046,0.07984788690275404,standard_scaler,tomeklinks,nearmissv3
73,0.34210857846752873,0.02114941001897978,0.36399509363796156,0.044299090325472586,0.37536108283146274,0.018145383125384808,0.3474052987093965,0.0362215327517452,0.37806997717617613,0.0368277219326692,0.38005770165734853,0.019027442188187232,0.36924775456216136,0.04071602102969705,0.3693782217702598,0.02104623166959056,standard_scaler,tomeklinks,nearmissv3_05
74,0.329152080849277,0.031145579948429793,0.3551002814606894,0.02718033407303633,0.3596295789501661,0.03678798173561956,0.3578264697588209,0.015526383109540147,0.3576621613674734,0.02228271349626569,0.3731310212918429,0.028560602759804918,0.3656888049040791,0.027204948314561703,0.36883341874010267,0.007783718356813369,standard_scaler,tomeklinks,nearmissv3_10
75,0.3421216097525788,0.029751404742749076,0.33164074784776454,0.04959352923108094,0.3664236422522746,0.02570497113284219,0.33989569437279676,0.017032216174455907,0.3746812448978084,0.03609345235268158,0.3512046424482166,0.04080178733088181,0.3434779249343442,0.04588960027981444,0.3579007099737236,0.025905535160319522,standard_scaler,tomeklinks,nearmissv3_25
76,0.3309128541416636,0.02281981306056615,0.34959249129345255,0.028086332774594058,0.383560860260306,0.030155658155030525,0.3422828414369511,0.023052669324091786,0.37364223588249695,0.00813258936486981,0.3771365967523259,0.018830610953957612,0.36244619098867964,0.02249099072310177,0.3754651507641157,0.019502875519858815,robust_scaler,no_tomeklinks,no_sampler
77,0.3358430471863151,0.027910156159945805,0.3266704691673365,0.033559601091731006,0.3797890265730709,0.027705388816434372,0.39216298303615765,0.05173195058304641,0.3646883545513336,0.04293016732420162,0.37143117758344824,0.03303019485674933,0.35257419445111815,0.034083190677234865,0.35594409384157544,0.02610146357175328,robust_scaler,no_tomeklinks,rus
78,0.3317526300559182,0.02299836507040434,0.33169784558051785,0.03483413089682448,0.37939900846558716,0.027409105556058393,0.3508449105770472,0.05553995455808602,0.3807999289461349,0.02101065297197228,0.4058441639751976,0.0308872020435668,0.3955127014769969,0.0557694396819155,0.3718362195225177,0.02585524390224061,robust_scaler,no_tomeklinks,ros
79,0.3344172398850569,0.025616065047870444,0.3854999452281552,0.06430260026414344,0.40778371319657103,0.05853668874858519,0.3616146283936631,0.039661184223938654,0.3820303439154657,0.04141467269533875,0.40445149513032963,0.058751037646850544,0.37647473227123934,0.06208270311139785,0.3724362744902384,0.010046881774640023,robust_scaler,no_tomeklinks,smote
80,0.3344172398850569,0.025616065047870444,0.3854999452281552,0.06430260026414344,0.40778371319657103,0.05853668874858519,0.3616146283936631,0.039661184223938654,0.3820303439154657,0.04141467269533875,0.40445149513032963,0.058751037646850544,0.37647473227123934,0.06208270311139785,0.3724362744902384,0.010046881774640023,robust_scaler,no_tomeklinks,smote05
81,0.3305972210450244,0.02445054242155254,0.36974731690053075,0.036324625038050055,0.4065610168415299,0.054151850399943476,0.370196882897439,0.02914795486194617,0.38851694280255133,0.040603005879252724,0.39935568553344786,0.057481183026175664,0.39410474158553804,0.06114100668359085,0.36942193692068614,0.016443223961623468,robust_scaler,no_tomeklinks,smote10
82,0.33128504755783317,0.023764999507329698,0.3735867794722274,0.028411575040545336,0.40011945587510606,0.051481105052858356,0.3554646344014617,0.029364676977113036,0.3829184613487916,0.03308995330872336,0.39510593724551046,0.060663319458831105,0.3812237439336507,0.04224554055253617,0.38690125931701014,0.031845568877179445,robust_scaler,no_tomeklinks,smote25
83,0.2972354309816605,0.023042372713710513,0.33011302258980824,0.0627386296092697,0.3071921395329181,0.03106498040401788,0.3301428578988113,0.07612404341710864,0.295143718368318,0.03979664983626257,0.2876394847621075,0.059339484085758704,0.26861363339394895,0.05369810365449243,0.33972027647972286,0.05309471516309302,robust_scaler,no_tomeklinks,nearmissv1
